onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
6164.3414	10	speech	1	61643414	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_143_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_014_peaky_diotic_regress.hdf5	n/a	n/a
6174.4323	10	speech	1	61744323	3	-3 dB	1	2	n/a	speech/alice/alice_289_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_301_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_114_peaky_diotic_regress.hdf5
6184.5019	10	speech	1	61845019	5	-6 dB	1	2	n/a	speech/alice/alice_113_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_051_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_190_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_181_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_276_peaky_diotic_regress.hdf5
6194.5928	10	speech	1	61945928	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_281_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6204.6624	10	speech	1	62046624	2	0 dB	1	2	n/a	speech/alice/alice_211_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_016_peaky_diotic_regress.hdf5
6214.7533	10	speech	1	62147533	5	-6 dB	1	2	n/a	speech/alice/alice_208_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_235_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_196_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_082_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_380_peaky_diotic_regress.hdf5
6224.8229	10	speech	1	62248229	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_160_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_230_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_337_peaky_diotic_regress.hdf5
6234.8925	10	speech	1	62348925	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_326_peaky_diotic_regress.hdf5	n/a	n/a
6244.9834	10	speech	1	62449834	2	0 dB	1	2	n/a	speech/alice/alice_073_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_277_peaky_diotic_regress.hdf5	n/a	n/a
6255.0743	10	speech	1	62550743	5	-6 dB	1	2	n/a	speech/alice/alice_227_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_234_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_024_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_185_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_367_peaky_diotic_regress.hdf5
6265.1439	10	speech	1	62651439	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_247_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_084_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_174_peaky_diotic_regress.hdf5
6275.2348	10	speech	1	62752348	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_132_peaky_diotic_regress.hdf5	n/a
6285.3044	10	speech	1	62853044	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_089_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_280_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_110_peaky_diotic_regress.hdf5	n/a
6295.374	10	speech	1	62953740	5	-6 dB	1	2	n/a	speech/alice/alice_076_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_152_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_105_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_381_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_090_peaky_diotic_regress.hdf5
6305.4649	10	speech	1	63054649	2	0 dB	1	2	n/a	speech/alice/alice_230_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_070_peaky_diotic_regress.hdf5	n/a
6315.5345	10	speech	1	63155345	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_163_peaky_diotic_regress.hdf5	n/a
6325.6041	10	speech	1	63256041	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_174_peaky_diotic_regress.hdf5	n/a	n/a
6335.695	10	speech	1	63356950	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_314_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_369_peaky_diotic_regress.hdf5
6345.7646	10	speech	1	63457646	3	-3 dB	1	2	n/a	speech/alice/alice_162_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_384_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_385_peaky_diotic_regress.hdf5	n/a	n/a
6355.8342	10	speech	1	63558342	5	-6 dB	1	2	n/a	speech/alice/alice_265_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_008_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_353_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_347_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_021_peaky_diotic_regress.hdf5
6365.9037	10	speech	1	63659037	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_311_peaky_diotic_regress.hdf5
6375.9733	10	speech	1	63759733	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_025_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_060_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_374_peaky_diotic_regress.hdf5
6386.0429	10	speech	1	63860429	2	0 dB	1	2	n/a	speech/alice/alice_191_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_109_peaky_diotic_regress.hdf5
6396.1338	10	speech	1	63961338	5	-6 dB	1	2	n/a	speech/alice/alice_297_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_264_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_064_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_375_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_359_peaky_diotic_regress.hdf5
6406.2034	10	speech	1	64062034	2	0 dB	1	2	n/a	speech/alice/alice_139_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_390_peaky_diotic_regress.hdf5	n/a	n/a
6416.2943	10	speech	1	64162943	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_166_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_361_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_035_peaky_diotic_regress.hdf5
6426.3639	10	speech	1	64263639	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_318_peaky_diotic_regress.hdf5
6436.4335	10	speech	1	64364335	5	-6 dB	1	2	n/a	speech/alice/alice_065_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_218_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_126_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_276_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_096_peaky_diotic_regress.hdf5
6446.5031	10	speech	1	64465031	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_173_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_153_peaky_diotic_regress.hdf5
6456.594	10	speech	1	64565940	3	-3 dB	1	2	n/a	speech/alice/alice_044_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_142_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_042_peaky_diotic_regress.hdf5	n/a	n/a
6466.6636	10	speech	1	64666636	5	-6 dB	1	2	n/a	speech/alice/alice_250_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_383_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_232_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_321_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_033_peaky_diotic_regress.hdf5
6476.7332	10	speech	1	64767332	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_039_peaky_diotic_regress.hdf5
6486.8241	10	speech	1	64868241	3	-3 dB	1	2	n/a	speech/alice/alice_237_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_006_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_337_peaky_diotic_regress.hdf5	n/a
6557.1192	10	speech	1	65571192	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_025_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_067_peaky_diotic_regress.hdf5
6567.1888	10	speech	1	65671888	5	-6 dB	1	2	n/a	speech/alice/alice_202_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_085_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_208_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_086_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_099_peaky_diotic_regress.hdf5
6577.2584	10	speech	1	65772584	1	clean	1	2	n/a	speech/alice/alice_157_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
6587.3493	10	speech	1	65873493	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_272_peaky_diotic_regress.hdf5
6597.4402	10	speech	1	65974402	5	-6 dB	1	2	n/a	speech/alice/alice_168_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_120_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_209_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_173_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_186_peaky_diotic_regress.hdf5
6607.5098	10	speech	1	66075098	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_092_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_279_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_320_peaky_diotic_regress.hdf5
6617.5794	10	speech	1	66175794	2	0 dB	1	2	n/a	speech/alice/alice_032_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_289_peaky_diotic_regress.hdf5	n/a	n/a
6627.6703	10	speech	1	66276703	5	-6 dB	1	2	n/a	speech/alice/alice_238_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_098_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_138_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_169_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_171_peaky_diotic_regress.hdf5
6637.7399	10	speech	1	66377399	3	-3 dB	1	2	n/a	speech/alice/alice_276_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_029_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_004_peaky_diotic_regress.hdf5	n/a
6647.8095	10	speech	1	66478095	2	0 dB	1	2	n/a	speech/alice/alice_275_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_041_peaky_diotic_regress.hdf5
6657.8791	10	speech	1	66578791	1	clean	1	2	n/a	speech/alice/alice_284_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
6667.9486	10	speech	1	66679486	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_179_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_164_peaky_diotic_regress.hdf5	n/a
6678.0182	10	speech	1	66780182	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_091_peaky_diotic_regress.hdf5	n/a
6688.1092	10	speech	1	66881092	5	-6 dB	1	2	n/a	speech/alice/alice_345_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_035_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_023_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_099_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_200_peaky_diotic_regress.hdf5
6698.1787	10	speech	1	66981787	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_043_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_302_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_134_peaky_diotic_regress.hdf5
6708.2483	10	speech	1	67082483	1	clean	1	2	n/a	speech/alice/alice_031_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
6718.3179	10	speech	1	67183179	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_154_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_269_peaky_diotic_regress.hdf5	n/a
6728.4088	10	speech	1	67284088	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_291_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_358_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_072_peaky_diotic_regress.hdf5
6738.4784	10	speech	1	67384784	5	-6 dB	1	2	n/a	speech/alice/alice_145_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_174_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_264_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_007_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_157_peaky_diotic_regress.hdf5
6748.548	10	speech	1	67485480	2	0 dB	1	2	n/a	speech/alice/alice_312_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_076_peaky_diotic_regress.hdf5
6758.6389	10	speech	1	67586389	5	-6 dB	1	2	n/a	speech/alice/alice_172_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_023_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_131_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_075_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_150_peaky_diotic_regress.hdf5
6768.7298	10	speech	1	67687298	1	clean	1	2	n/a	speech/alice/alice_192_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
6778.7994	10	speech	1	67787994	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_044_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_003_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_364_peaky_diotic_regress.hdf5
6788.869	10	speech	1	67888690	2	0 dB	1	2	n/a	speech/alice/alice_007_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_282_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6798.9599	10	speech	1	67989599	1	clean	1	2	n/a	speech/alice/alice_028_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
6809.0295	10	speech	1	68090295	3	-3 dB	1	2	n/a	speech/alice/alice_363_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_374_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_126_peaky_diotic_regress.hdf5	n/a
6819.1204	10	speech	1	68191204	5	-6 dB	1	2	n/a	speech/alice/alice_313_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_062_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_001_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_182_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_279_peaky_diotic_regress.hdf5
6829.19	10	speech	1	68291900	1	clean	1	2	n/a	speech/alice/alice_186_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
6839.2596	10	speech	1	68392596	5	-6 dB	1	2	n/a	speech/alice/alice_097_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_165_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_066_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_192_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_050_peaky_diotic_regress.hdf5
6849.3505	10	speech	1	68493505	3	-3 dB	1	2	n/a	speech/alice/alice_309_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_256_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_143_peaky_diotic_regress.hdf5	n/a
6859.4201	10	speech	1	68594201	2	0 dB	1	2	n/a	speech/alice/alice_206_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_323_peaky_diotic_regress.hdf5	n/a	n/a	n/a
6869.511	10	speech	1	68695110	3	-3 dB	1	2	n/a	speech/alice/alice_090_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_295_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_106_peaky_diotic_regress.hdf5
6879.5806	10	speech	1	68795806	5	-6 dB	1	2	n/a	speech/alice/alice_242_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_244_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_143_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_062_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_169_peaky_diotic_regress.hdf5
6889.6715	10	speech	1	68896715	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_332_peaky_diotic_regress.hdf5	n/a
6899.7411	10	speech	1	68997411	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_365_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_293_peaky_diotic_regress.hdf5	n/a
6909.8107	10	speech	1	69098107	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_130_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_271_peaky_diotic_regress.hdf5
6919.8803	10	speech	1	69198803	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_119_peaky_diotic_regress.hdf5	n/a	n/a
6929.9712	10	speech	1	69299712	5	-6 dB	1	2	n/a	speech/alice/alice_149_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_148_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_221_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_063_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_243_peaky_diotic_regress.hdf5
6940.0408	10	speech	1	69400408	3	-3 dB	1	2	n/a	speech/alice/alice_195_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_348_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_284_peaky_diotic_regress.hdf5
6950.1104	10	speech	1	69501104	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_365_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_071_peaky_diotic_regress.hdf5	n/a
6960.2013	10	speech	1	69602013	5	-6 dB	1	2	n/a	speech/alice/alice_027_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_284_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_274_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_009_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_151_peaky_diotic_regress.hdf5
6970.2709	10	speech	1	69702709	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_373_peaky_diotic_regress.hdf5
6980.3618	10	speech	1	69803618	3	-3 dB	1	2	n/a	speech/alice/alice_339_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_160_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_122_peaky_diotic_regress.hdf5
6990.4314	10	speech	1	69904314	5	-6 dB	1	2	n/a	speech/alice/alice_098_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_201_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_292_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_114_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_092_peaky_diotic_regress.hdf5
7000.501	10	speech	1	70005010	2	0 dB	1	2	n/a	speech/alice/alice_390_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_230_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7010.5919	10	speech	1	70105919	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_033_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_232_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_031_peaky_diotic_regress.hdf5
7020.6615	10	speech	1	70206615	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_130_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7030.7311	10	speech	1	70307311	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_233_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_185_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_207_peaky_diotic_regress.hdf5	n/a
7040.8007	10	speech	1	70408007	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_354_peaky_diotic_regress.hdf5	n/a	n/a
7050.8916	10	speech	1	70508916	5	-6 dB	1	2	n/a	speech/alice/alice_314_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_375_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_068_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_157_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_000_peaky_diotic_regress.hdf5
7060.9612	10	speech	1	70609612	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_137_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_380_peaky_diotic_regress.hdf5	n/a
7071.0308	10	speech	1	70710308	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_030_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_356_peaky_diotic_regress.hdf5	n/a
7081.1217	10	speech	1	70811217	5	-6 dB	1	2	n/a	speech/alice/alice_282_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_146_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_265_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_297_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_184_peaky_diotic_regress.hdf5
7091.1913	10	speech	1	70911913	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_032_peaky_diotic_regress.hdf5	n/a
7101.2608	10	speech	1	71012608	3	-3 dB	1	2	n/a	speech/alice/alice_359_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_344_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_239_peaky_diotic_regress.hdf5	n/a	n/a
7111.3518	10	speech	1	71113518	2	0 dB	1	2	n/a	speech/alice/alice_308_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_156_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7121.4213	10	speech	1	71214213	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_012_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7131.4909	10	speech	1	71314909	3	-3 dB	1	2	n/a	speech/alice/alice_316_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_320_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_154_peaky_diotic_regress.hdf5
7141.5819	10	speech	1	71415819	5	-6 dB	1	2	n/a	speech/alice/alice_146_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_243_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_320_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_120_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_227_peaky_diotic_regress.hdf5
7151.6514	10	speech	1	71516514	1	clean	1	2	n/a	speech/alice/alice_197_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
7161.7424	10	speech	1	71617424	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_344_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_313_peaky_diotic_regress.hdf5
7171.8119	10	speech	1	71718119	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_331_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_271_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_066_peaky_diotic_regress.hdf5
7181.9029	10	speech	1	71819029	5	-6 dB	1	2	n/a	speech/alice/alice_325_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_088_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_012_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_223_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_295_peaky_diotic_regress.hdf5
7191.9725	10	speech	1	71919725	3	-3 dB	1	2	n/a	speech/alice/alice_266_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_057_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_316_peaky_diotic_regress.hdf5	n/a
7202.042	10	speech	1	72020420	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_296_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_293_peaky_diotic_regress.hdf5
7212.1116	10	speech	1	72121116	5	-6 dB	1	2	n/a	speech/alice/alice_228_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_279_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_347_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_024_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_141_peaky_diotic_regress.hdf5
7222.1812	10	speech	1	72221812	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_290_peaky_diotic_regress.hdf5	n/a
7232.2721	10	speech	1	72322721	3	-3 dB	1	2	n/a	speech/alice/alice_375_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_194_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_092_peaky_diotic_regress.hdf5	n/a	n/a
7242.3417	10	speech	1	72423417	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_177_peaky_diotic_regress.hdf5	n/a
7252.4113	10	speech	1	72524113	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_058_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_207_peaky_diotic_regress.hdf5
7262.4809	10	speech	1	72624809	5	-6 dB	1	2	n/a	speech/alice/alice_338_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_215_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_328_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_121_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_047_peaky_diotic_regress.hdf5
7272.5505	10	speech	1	72725505	1	clean	1	2	n/a	speech/alice/alice_328_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
7282.6414	10	speech	1	72826414	3	-3 dB	1	2	n/a	speech/alice/alice_115_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_338_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_274_peaky_diotic_regress.hdf5	n/a
7292.7323	10	speech	1	72927323	5	-6 dB	1	2	n/a	speech/alice/alice_190_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_121_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_310_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_260_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_267_peaky_diotic_regress.hdf5
7302.8019	10	speech	1	73028019	2	0 dB	1	2	n/a	speech/alice/alice_061_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_026_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7312.8715	10	speech	1	73128715	5	-6 dB	1	2	n/a	speech/alice/alice_016_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_126_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_363_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_172_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_361_peaky_diotic_regress.hdf5
